Time,Load MW,Forecast MW,Degrees F,Day,DoW,Month,Hour
2022-08-13 00:00:00-04:00,78094,78680,74,13,5,8,0
2022-08-13 01:00:00-04:00,73778,74191,68,13,5,8,1
2022-08-13 02:00:00-04:00,70846,71157,68,13,5,8,2
2022-08-13 03:00:00-04:00,69016,69196,67,13,5,8,3
2022-08-13 04:00:00-04:00,68075,68177,67,13,5,8,4
2022-08-13 05:00:00-04:00,68313,68439,67,13,5,8,5
2022-08-13 06:00:00-04:00,69017,69060,67,13,5,8,6
2022-08-13 07:00:00-04:00,70939,71487,66,13,5,8,7
2022-08-13 08:00:00-04:00,74941,75724,67,13,5,8,8
2022-08-13 09:00:00-04:00,79033,80080,75,13,5,8,9
2022-08-13 10:00:00-04:00,82936,84163,75,13,5,8,10
2022-08-13 11:00:00-04:00,86345,87728,78,13,5,8,11
2022-08-13 12:00:00-04:00,88981,90891,83,13,5,8,12
2022-08-13 13:00:00-04:00,91624,93621,83,13,5,8,13
2022-08-13 14:00:00-04:00,94127,96205,84,13,5,8,14
2022-08-13 15:00:00-04:00,96933,98754,84,13,5,8,15
2022-08-13 16:00:00-04:00,99699,101264,85,13,5,8,16
2022-08-13 17:00:00-04:00,101300,102624,86,13,5,8,17
2022-08-13 18:00:00-04:00,100387,101598,84,13,5,8,18
2022-08-13 19:00:00-04:00,96853,98473,84,13,5,8,19
2022-08-13 20:00:00-04:00,94250,95173,78,13,5,8,20
2022-08-13 21:00:00-04:00,91192,92318,77,13,5,8,21
2022-08-13 22:00:00-04:00,86383,87480,76,13,5,8,22
2022-08-13 23:00:00-04:00,81199,81804,75,13,5,8,23
2022-08-14 00:00:00-04:00,76545,76140,71,14,6,8,0
2022-08-14 01:00:00-04:00,72858,72196,71,14,6,8,1
2022-08-14 02:00:00-04:00,70355,69554,70,14,6,8,2
2022-08-14 03:00:00-04:00,68720,67706,70,14,6,8,3
2022-08-14 04:00:00-04:00,67854,66840,70,14,6,8,4
2022-08-14 05:00:00-04:00,67890,66737,70,14,6,8,5
2022-08-14 06:00:00-04:00,68403,66899,69,14,6,8,6
2022-08-14 07:00:00-04:00,69970,68867,69,14,6,8,7
2022-08-14 08:00:00-04:00,73803,72877,69,14,6,8,8
2022-08-14 09:00:00-04:00,78003,77207,75,14,6,8,9
2022-08-14 10:00:00-04:00,82090,81305,76,14,6,8,10
2022-08-14 11:00:00-04:00,86103,85187,82,14,6,8,11
2022-08-14 12:00:00-04:00,89598,88619,82,14,6,8,12
2022-08-14 13:00:00-04:00,92371,91503,83,14,6,8,13
2022-08-14 14:00:00-04:00,94452,93871,83,14,6,8,14
2022-08-14 15:00:00-04:00,95946,96235,84,14,6,8,15
2022-08-14 16:00:00-04:00,97241,98632,84,14,6,8,16
2022-08-14 17:00:00-04:00,98190,100366,84,14,6,8,17
2022-08-14 18:00:00-04:00,97266,99761,83,14,6,8,18
2022-08-14 19:00:00-04:00,95462,97409,83,14,6,8,19
2022-08-14 20:00:00-04:00,94372,94913,77,14,6,8,20
2022-08-14 21:00:00-04:00,91825,92509,77,14,6,8,21
2022-08-14 22:00:00-04:00,86971,87517,76,14,6,8,22
2022-08-14 23:00:00-04:00,81620,81797,76,14,6,8,23
2022-08-15 00:00:00-04:00,77344,78297,75,15,0,8,0
2022-08-15 01:00:00-04:00,74098,74596,75,15,0,8,1
2022-08-15 02:00:00-04:00,72063,72394,74,15,0,8,2
2022-08-15 03:00:00-04:00,71181,71327,70,15,0,8,3
2022-08-15 04:00:00-04:00,71927,71898,70,15,0,8,4
2022-08-15 05:00:00-04:00,74929,74942,70,15,0,8,5
2022-08-15 06:00:00-04:00,79831,79953,69,15,0,8,6
2022-08-15 07:00:00-04:00,84334,84846,70,15,0,8,7
2022-08-15 08:00:00-04:00,88134,88580,74,15,0,8,8
2022-08-15 09:00:00-04:00,91432,91615,75,15,0,8,9
2022-08-15 10:00:00-04:00,95328,94615,76,15,0,8,10
2022-08-15 11:00:00-04:00,98816,97281,77,15,0,8,11
2022-08-15 12:00:00-04:00,102296,99628,78,15,0,8,12
2022-08-15 13:00:00-04:00,105283,101899,78,15,0,8,13
2022-08-15 14:00:00-04:00,107029,103333,78,15,0,8,14
2022-08-15 15:00:00-04:00,108098,104328,78,15,0,8,15
2022-08-15 16:00:00-04:00,109070,105346,79,15,0,8,16
2022-08-15 17:00:00-04:00,109223,105999,78,15,0,8,17
2022-08-15 18:00:00-04:00,107219,104801,79,15,0,8,18
2022-08-15 19:00:00-04:00,103708,102395,78,15,0,8,19
2022-08-15 20:00:00-04:00,101243,99730,77,15,0,8,20
2022-08-15 21:00:00-04:00,97632,96606,77,15,0,8,21
2022-08-15 22:00:00-04:00,91332,90537,75,15,0,8,22
2022-08-15 23:00:00-04:00,84781,83981,71,15,0,8,23
2022-08-16 00:00:00-04:00,79303,79906,75,16,1,8,0
2022-08-16 01:00:00-04:00,75817,75904,70,16,1,8,1
2022-08-16 02:00:00-04:00,73274,73410,69,16,1,8,2
2022-08-16 03:00:00-04:00,71815,72043,69,16,1,8,3
2022-08-16 04:00:00-04:00,72123,72390,69,16,1,8,4
2022-08-16 05:00:00-04:00,74833,75181,69,16,1,8,5
2022-08-16 06:00:00-04:00,79505,80006,69,16,1,8,6
2022-08-16 07:00:00-04:00,83704,84721,69,16,1,8,7
2022-08-16 08:00:00-04:00,87522,88569,69,16,1,8,8
2022-08-16 09:00:00-04:00,91258,91827,75,16,1,8,9
2022-08-16 10:00:00-04:00,94955,95220,77,16,1,8,10
2022-08-16 11:00:00-04:00,98479,98438,77,16,1,8,11
2022-08-16 12:00:00-04:00,101767,101402,82,16,1,8,12
2022-08-16 13:00:00-04:00,105340,104349,83,16,1,8,13
2022-08-16 14:00:00-04:00,108064,106573,83,16,1,8,14
2022-08-16 15:00:00-04:00,110089,108387,84,16,1,8,15
2022-08-16 16:00:00-04:00,112079,110093,84,16,1,8,16
2022-08-16 17:00:00-04:00,113179,110886,84,16,1,8,17
2022-08-16 18:00:00-04:00,111331,109322,83,16,1,8,18
2022-08-16 19:00:00-04:00,107217,105938,83,16,1,8,19
2022-08-16 20:00:00-04:00,103986,102625,78,16,1,8,20
2022-08-16 21:00:00-04:00,99759,99011,77,16,1,8,21
2022-08-16 22:00:00-04:00,92880,92559,76,16,1,8,22
2022-08-16 23:00:00-04:00,86099,85653,75,16,1,8,23
2022-08-17 00:00:00-04:00,80171,80313,75,17,2,8,0
2022-08-17 01:00:00-04:00,76224,76160,69,17,2,8,1
2022-08-17 02:00:00-04:00,73737,73546,69,17,2,8,2
2022-08-17 03:00:00-04:00,72383,72108,69,17,2,8,3
2022-08-17 04:00:00-04:00,72511,72305,69,17,2,8,4
2022-08-17 05:00:00-04:00,75225,75002,69,17,2,8,5
2022-08-17 06:00:00-04:00,79827,79674,68,17,2,8,6
2022-08-17 07:00:00-04:00,83994,84329,69,17,2,8,7
2022-08-17 08:00:00-04:00,87837,88227,69,17,2,8,8
2022-08-17 09:00:00-04:00,91790,91712,74,17,2,8,9
2022-08-17 10:00:00-04:00,95894,95475,78,17,2,8,10
2022-08-17 11:00:00-04:00,100057,99120,82,17,2,8,11
2022-08-17 12:00:00-04:00,103971,102607,83,17,2,8,12
2022-08-17 13:00:00-04:00,107478,105996,84,17,2,8,13
2022-08-17 14:00:00-04:00,109855,108602,84,17,2,8,14
2022-08-17 15:00:00-04:00,111355,110650,86,17,2,8,15
2022-08-17 16:00:00-04:00,112663,112412,85,17,2,8,16
2022-08-17 17:00:00-04:00,112978,113066,85,17,2,8,17
2022-08-17 18:00:00-04:00,111266,111272,84,17,2,8,18
2022-08-17 19:00:00-04:00,107323,107674,79,17,2,8,19
2022-08-17 20:00:00-04:00,104161,103947,78,17,2,8,20
2022-08-17 21:00:00-04:00,99945,100144,77,17,2,8,21
2022-08-17 22:00:00-04:00,92828,93524,76,17,2,8,22
2022-08-17 23:00:00-04:00,85667,86422,75,17,2,8,23
2022-08-18 00:00:00-04:00,79851,80090,70,18,3,8,0
2022-08-18 01:00:00-04:00,75673,75910,70,18,3,8,1
2022-08-18 02:00:00-04:00,72947,73290,69,18,3,8,2
2022-08-18 03:00:00-04:00,71389,71837,69,18,3,8,3
2022-08-18 04:00:00-04:00,71436,71999,69,18,3,8,4
2022-08-18 05:00:00-04:00,74112,74610,68,18,3,8,5
2022-08-18 06:00:00-04:00,78537,78909,68,18,3,8,6
2022-08-18 07:00:00-04:00,82557,83534,67,18,3,8,7
2022-08-18 08:00:00-04:00,86637,87820,69,18,3,8,8
2022-08-18 09:00:00-04:00,90771,91792,75,18,3,8,9
2022-08-18 10:00:00-04:00,95398,96079,78,18,3,8,10
2022-08-18 11:00:00-04:00,100170,100401,83,18,3,8,11
2022-08-18 12:00:00-04:00,105153,104615,84,18,3,8,12
2022-08-18 13:00:00-04:00,110260,108787,86,18,3,8,13
2022-08-18 14:00:00-04:00,114390,112187,86,18,3,8,14
2022-08-18 15:00:00-04:00,117569,115060,86,18,3,8,15
2022-08-18 16:00:00-04:00,119784,117532,91,18,3,8,16
2022-08-18 17:00:00-04:00,120614,118691,86,18,3,8,17
2022-08-18 18:00:00-04:00,118934,116919,86,18,3,8,18
2022-08-18 19:00:00-04:00,114626,112786,85,18,3,8,19
2022-08-18 20:00:00-04:00,110275,108512,84,18,3,8,20
2022-08-18 21:00:00-04:00,105217,104395,78,18,3,8,21
2022-08-18 22:00:00-04:00,97383,97386,78,18,3,8,22
2022-08-18 23:00:00-04:00,89831,89869,77,18,3,8,23
2022-08-19 00:00:00-04:00,83418,83974,76,19,4,8,0
2022-08-19 01:00:00-04:00,78784,79352,76,19,4,8,1
2022-08-19 02:00:00-04:00,75664,76304,75,19,4,8,2
2022-08-19 03:00:00-04:00,73881,74487,69,19,4,8,3
2022-08-19 04:00:00-04:00,73808,74405,69,19,4,8,4
2022-08-19 05:00:00-04:00,76238,76632,69,19,4,8,5
2022-08-19 06:00:00-04:00,80434,80525,69,19,4,8,6
2022-08-19 07:00:00-04:00,84554,85371,69,19,4,8,7
2022-08-19 08:00:00-04:00,89911,90663,74,19,4,8,8
2022-08-19 09:00:00-04:00,95691,95902,77,19,4,8,9
2022-08-19 10:00:00-04:00,101934,101759,82,19,4,8,10
2022-08-19 11:00:00-04:00,108400,107443,86,19,4,8,11
2022-08-19 12:00:00-04:00,114003,112835,86,19,4,8,12
2022-08-19 13:00:00-04:00,119219,117844,91,19,4,8,13
2022-08-19 14:00:00-04:00,122942,121644,91,19,4,8,14
2022-08-19 15:00:00-04:00,125203,124334,91,19,4,8,15
2022-08-19 16:00:00-04:00,126564,126167,91,19,4,8,16
2022-08-19 17:00:00-04:00,126170,126212,92,19,4,8,17
2022-08-19 18:00:00-04:00,122571,123169,91,19,4,8,18
2022-08-19 19:00:00-04:00,117158,117879,86,19,4,8,19
2022-08-19 20:00:00-04:00,112889,112803,85,19,4,8,20
2022-08-19 21:00:00-04:00,108124,108283,83,19,4,8,21
2022-08-19 22:00:00-04:00,101457,101429,82,19,4,8,22
2022-08-19 23:00:00-04:00,94342,93881,78,19,4,8,23
2022-08-20 00:00:00-04:00,88170,87224,78,20,5,8,0
2022-08-20 01:00:00-04:00,83199,82198,77,20,5,8,1
2022-08-20 02:00:00-04:00,79543,78639,76,20,5,8,2
2022-08-20 03:00:00-04:00,77107,76308,76,20,5,8,3
2022-08-20 04:00:00-04:00,75768,74986,75,20,5,8,4
2022-08-20 05:00:00-04:00,75749,75103,75,20,5,8,5
2022-08-20 06:00:00-04:00,76618,75685,75,20,5,8,6
2022-08-20 07:00:00-04:00,78977,78451,74,20,5,8,7
2022-08-20 08:00:00-04:00,84433,83919,77,20,5,8,8
2022-08-20 09:00:00-04:00,91140,90185,82,20,5,8,9
2022-08-20 10:00:00-04:00,98026,96357,82,20,5,8,10
2022-08-20 11:00:00-04:00,103758,101970,86,20,5,8,11
2022-08-20 12:00:00-04:00,108957,106791,86,20,5,8,12
2022-08-20 13:00:00-04:00,112673,110486,90,20,5,8,13
2022-08-20 14:00:00-04:00,115431,113323,90,20,5,8,14
2022-08-20 15:00:00-04:00,117292,115521,90,20,5,8,15
2022-08-20 16:00:00-04:00,118423,117115,90,20,5,8,16
2022-08-20 17:00:00-04:00,118158,117354,90,20,5,8,17
2022-08-20 18:00:00-04:00,115248,115065,90,20,5,8,18
2022-08-20 19:00:00-04:00,110464,110771,85,20,5,8,19
2022-08-20 20:00:00-04:00,107140,106682,84,20,5,8,20
2022-08-20 21:00:00-04:00,102758,102939,83,20,5,8,21
2022-08-20 22:00:00-04:00,96803,97075,78,20,5,8,22
2022-08-20 23:00:00-04:00,90495,90598,78,20,5,8,23
2022-08-21 00:00:00-04:00,84627,85398,77,21,6,8,0
2022-08-21 01:00:00-04:00,79993,80811,77,21,6,8,1
2022-08-21 02:00:00-04:00,76709,77567,77,21,6,8,2
2022-08-21 03:00:00-04:00,74474,75264,76,21,6,8,3
2022-08-21 04:00:00-04:00,73522,73983,76,21,6,8,4
2022-08-21 05:00:00-04:00,73305,73529,75,21,6,8,5
2022-08-21 06:00:00-04:00,74073,73471,71,21,6,8,6
2022-08-21 07:00:00-04:00,75996,75392,75,21,6,8,7
2022-08-21 08:00:00-04:00,80421,79953,76,21,6,8,8
2022-08-21 09:00:00-04:00,85806,85297,78,21,6,8,9
2022-08-21 10:00:00-04:00,90969,90579,83,21,6,8,10
2022-08-21 11:00:00-04:00,95367,95559,83,21,6,8,11
2022-08-21 12:00:00-04:00,98941,99978,83,21,6,8,12
2022-08-21 13:00:00-04:00,101726,103422,84,21,6,8,13
2022-08-21 14:00:00-04:00,104014,105887,89,21,6,8,14
2022-08-21 15:00:00-04:00,105820,107742,89,21,6,8,15
2022-08-21 16:00:00-04:00,107789,109391,88,21,6,8,16
2022-08-21 17:00:00-04:00,108540,110172,83,21,6,8,17
2022-08-21 18:00:00-04:00,107461,108604,83,21,6,8,18
2022-08-21 19:00:00-04:00,105375,105496,83,21,6,8,19
2022-08-21 20:00:00-04:00,103563,102725,82,21,6,8,20
2022-08-21 21:00:00-04:00,99940,99373,78,21,6,8,21
2022-08-21 22:00:00-04:00,94150,93687,77,21,6,8,22
2022-08-21 23:00:00-04:00,88347,87594,77,21,6,8,23
2022-08-22 00:00:00-04:00,83305,83309,75,22,0,8,0
2022-08-22 01:00:00-04:00,79675,79496,75,22,0,8,1
2022-08-22 02:00:00-04:00,77357,77225,75,22,0,8,2
2022-08-22 03:00:00-04:00,76403,76109,75,22,0,8,3
2022-08-22 04:00:00-04:00,77235,76704,75,22,0,8,4
2022-08-22 05:00:00-04:00,80834,79844,74,22,0,8,5
2022-08-22 06:00:00-04:00,86731,84849,74,22,0,8,6
2022-08-22 07:00:00-04:00,91132,89600,74,22,0,8,7
2022-08-22 08:00:00-04:00,95127,93778,74,22,0,8,8
2022-08-22 09:00:00-04:00,98809,97457,76,22,0,8,9
2022-08-22 10:00:00-04:00,102389,101252,78,22,0,8,10
2022-08-22 11:00:00-04:00,106054,104811,78,22,0,8,11
2022-08-22 12:00:00-04:00,110012,108101,83,22,0,8,12
2022-08-22 13:00:00-04:00,113788,111137,84,22,0,8,13
2022-08-22 14:00:00-04:00,116947,113109,84,22,0,8,14
2022-08-22 15:00:00-04:00,119434,114269,85,22,0,8,15
2022-08-22 16:00:00-04:00,121425,115289,85,22,0,8,16
2022-08-22 17:00:00-04:00,121638,115617,85,22,0,8,17
2022-08-22 18:00:00-04:00,119126,113901,85,22,0,8,18
2022-08-22 19:00:00-04:00,115095,110709,79,22,0,8,19
2022-08-22 20:00:00-04:00,111362,107739,78,22,0,8,20
2022-08-22 21:00:00-04:00,106350,103763,78,22,0,8,21
2022-08-22 22:00:00-04:00,98825,97111,77,22,0,8,22
2022-08-22 23:00:00-04:00,91442,90149,76,22,0,8,23
2022-08-23 00:00:00-04:00,85155,84092,75,23,1,8,0
2022-08-23 01:00:00-04:00,80763,79843,75,23,1,8,1
2022-08-23 02:00:00-04:00,77833,77167,74,23,1,8,2
2022-08-23 03:00:00-04:00,75983,75642,74,23,1,8,3
2022-08-23 04:00:00-04:00,76265,75889,74,23,1,8,4
2022-08-23 05:00:00-04:00,79033,78680,74,23,1,8,5
2022-08-23 06:00:00-04:00,84374,83650,69,23,1,8,6
2022-08-23 07:00:00-04:00,88448,88315,68,23,1,8,7
2022-08-23 08:00:00-04:00,93030,92556,74,23,1,8,8
2022-08-23 09:00:00-04:00,97583,96568,75,23,1,8,9
2022-08-23 10:00:00-04:00,102623,101044,78,23,1,8,10
2022-08-23 11:00:00-04:00,107813,105309,83,23,1,8,11
2022-08-23 12:00:00-04:00,112659,109431,84,23,1,8,12
2022-08-23 13:00:00-04:00,116977,113314,85,23,1,8,13
2022-08-23 14:00:00-04:00,120363,116211,86,23,1,8,14
2022-08-23 15:00:00-04:00,122905,118474,86,23,1,8,15
2022-08-23 16:00:00-04:00,125229,120219,86,23,1,8,16
2022-08-23 17:00:00-04:00,126324,120930,86,23,1,8,17
2022-08-23 18:00:00-04:00,123870,118953,86,23,1,8,18
2022-08-23 19:00:00-04:00,118749,115185,85,23,1,8,19
2022-08-23 20:00:00-04:00,114444,111345,84,23,1,8,20
2022-08-23 21:00:00-04:00,108586,106476,78,23,1,8,21
2022-08-23 22:00:00-04:00,100175,99203,77,23,1,8,22
2022-08-23 23:00:00-04:00,92015,91773,76,23,1,8,23
2022-08-24 00:00:00-04:00,85587,85323,75,24,2,8,0
2022-08-24 01:00:00-04:00,80951,80693,75,24,2,8,1
2022-08-24 02:00:00-04:00,77630,77628,75,24,2,8,2
2022-08-24 03:00:00-04:00,75816,75888,74,24,2,8,3
2022-08-24 04:00:00-04:00,75900,75868,70,24,2,8,4
2022-08-24 05:00:00-04:00,78400,78450,69,24,2,8,5
2022-08-24 06:00:00-04:00,83394,82978,69,24,2,8,6
2022-08-24 07:00:00-04:00,87671,87728,68,24,2,8,7
2022-08-24 08:00:00-04:00,92477,92470,74,24,2,8,8
2022-08-24 09:00:00-04:00,97528,97349,75,24,2,8,9
2022-08-24 10:00:00-04:00,103241,102804,83,24,2,8,10
2022-08-24 11:00:00-04:00,109118,108256,84,24,2,8,11
2022-08-24 12:00:00-04:00,114633,113529,86,24,2,8,12
2022-08-24 13:00:00-04:00,119844,118537,86,24,2,8,13
2022-08-24 14:00:00-04:00,123564,122429,86,24,2,8,14
2022-08-24 15:00:00-04:00,126845,125437,91,24,2,8,15
2022-08-24 16:00:00-04:00,129264,127627,92,24,2,8,16
2022-08-24 17:00:00-04:00,130093,128191,92,24,2,8,17
2022-08-24 18:00:00-04:00,127801,125804,86,24,2,8,18
2022-08-24 19:00:00-04:00,122233,121293,86,24,2,8,19
2022-08-24 20:00:00-04:00,117603,116449,84,24,2,8,20
2022-08-24 21:00:00-04:00,111012,111187,84,24,2,8,21
2022-08-24 22:00:00-04:00,102268,103320,78,24,2,8,22
2022-08-24 23:00:00-04:00,93887,95279,77,24,2,8,23
2022-08-25 00:00:00-04:00,87143,88277,76,25,3,8,0
2022-08-25 01:00:00-04:00,82072,83371,75,25,3,8,1
2022-08-25 02:00:00-04:00,78670,80007,75,25,3,8,2
2022-08-25 03:00:00-04:00,76758,78059,75,25,3,8,3
2022-08-25 04:00:00-04:00,76558,77821,74,25,3,8,4
2022-08-25 05:00:00-04:00,79487,80296,70,25,3,8,5
2022-08-25 06:00:00-04:00,84539,84596,69,25,3,8,6
2022-08-25 07:00:00-04:00,88992,89480,70,25,3,8,7
2022-08-25 08:00:00-04:00,93831,94819,74,25,3,8,8
2022-08-25 09:00:00-04:00,99007,100436,77,25,3,8,9
2022-08-25 10:00:00-04:00,104894,106696,83,25,3,8,10
2022-08-25 11:00:00-04:00,111233,112957,85,25,3,8,11
2022-08-25 12:00:00-04:00,116991,118841,86,25,3,8,12
2022-08-25 13:00:00-04:00,122236,124144,91,25,3,8,13
2022-08-25 14:00:00-04:00,125845,128066,92,25,3,8,14
2022-08-25 15:00:00-04:00,127813,130758,92,25,3,8,15
2022-08-25 16:00:00-04:00,128870,132552,92,25,3,8,16
2022-08-25 17:00:00-04:00,128719,132584,93,25,3,8,17
2022-08-25 18:00:00-04:00,125593,129708,92,25,3,8,18
2022-08-25 19:00:00-04:00,121232,124620,86,25,3,8,19
2022-08-25 20:00:00-04:00,118074,119696,86,25,3,8,20
2022-08-25 21:00:00-04:00,112421,114281,83,25,3,8,21
2022-08-25 22:00:00-04:00,104412,106200,83,25,3,8,22
2022-08-25 23:00:00-04:00,96611,98045,78,25,3,8,23
2022-08-26 00:00:00-04:00,90367,91072,77,26,4,8,0
2022-08-26 01:00:00-04:00,85598,86083,77,26,4,8,1
2022-08-26 02:00:00-04:00,82280,82615,76,26,4,8,2
2022-08-26 03:00:00-04:00,80331,80515,75,26,4,8,3
2022-08-26 04:00:00-04:00,80048,80287,75,26,4,8,4
2022-08-26 05:00:00-04:00,82749,82511,75,26,4,8,5
2022-08-26 06:00:00-04:00,87571,86676,75,26,4,8,6
2022-08-26 07:00:00-04:00,92034,91504,75,26,4,8,7
2022-08-26 08:00:00-04:00,97212,96946,75,26,4,8,8
2022-08-26 09:00:00-04:00,102830,102499,83,26,4,8,9
2022-08-26 10:00:00-04:00,109231,108576,83,26,4,8,10
2022-08-26 11:00:00-04:00,115161,114199,84,26,4,8,11
2022-08-26 12:00:00-04:00,120711,119279,90,26,4,8,12
2022-08-26 13:00:00-04:00,124341,123429,91,26,4,8,13
2022-08-26 14:00:00-04:00,126625,126170,91,26,4,8,14
2022-08-26 15:00:00-04:00,128494,127348,91,26,4,8,15
2022-08-26 16:00:00-04:00,129156,127654,91,26,4,8,16
2022-08-26 17:00:00-04:00,128250,126403,91,26,4,8,17
2022-08-26 18:00:00-04:00,124540,122582,91,26,4,8,18
2022-08-26 19:00:00-04:00,119007,117167,86,26,4,8,19
2022-08-26 20:00:00-04:00,114421,112590,84,26,4,8,20
2022-08-26 21:00:00-04:00,108973,107813,83,26,4,8,21
2022-08-26 22:00:00-04:00,102236,100976,83,26,4,8,22
2022-08-26 23:00:00-04:00,95130,93732,77,26,4,8,23
2022-08-27 00:00:00-04:00,88755,88137,76,27,5,8,0
2022-08-27 01:00:00-04:00,83890,83204,75,27,5,8,1
2022-08-27 02:00:00-04:00,80131,79658,75,27,5,8,2
2022-08-27 03:00:00-04:00,77636,77338,75,27,5,8,3
2022-08-27 04:00:00-04:00,76278,76111,75,27,5,8,4
2022-08-27 05:00:00-04:00,76398,76286,75,27,5,8,5
2022-08-27 06:00:00-04:00,77312,77056,74,27,5,8,6
2022-08-27 07:00:00-04:00,79418,79652,74,27,5,8,7
2022-08-27 08:00:00-04:00,84875,85068,75,27,5,8,8
2022-08-27 09:00:00-04:00,90953,91382,76,27,5,8,9
2022-08-27 10:00:00-04:00,97158,97611,82,27,5,8,10
2022-08-27 11:00:00-04:00,103207,103390,83,27,5,8,11
2022-08-27 12:00:00-04:00,108732,108476,84,27,5,8,12
2022-08-27 13:00:00-04:00,113281,112509,86,27,5,8,13
2022-08-27 14:00:00-04:00,116608,115649,92,27,5,8,14
2022-08-27 15:00:00-04:00,119225,117927,92,27,5,8,15
2022-08-27 16:00:00-04:00,121198,119704,92,27,5,8,16
2022-08-27 17:00:00-04:00,121538,119779,92,27,5,8,17
2022-08-27 18:00:00-04:00,119246,117283,87,27,5,8,18
2022-08-27 19:00:00-04:00,114422,112812,86,27,5,8,19
2022-08-27 20:00:00-04:00,110411,108772,84,27,5,8,20
2022-08-27 21:00:00-04:00,105248,104400,83,27,5,8,21
2022-08-27 22:00:00-04:00,98774,98329,78,27,5,8,22
2022-08-27 23:00:00-04:00,92228,91775,77,27,5,8,23
2022-08-28 00:00:00-04:00,86361,85925,76,28,6,8,0
2022-08-28 01:00:00-04:00,81913,81297,76,28,6,8,1
2022-08-28 02:00:00-04:00,78318,77909,76,28,6,8,2
2022-08-28 03:00:00-04:00,75947,75519,76,28,6,8,3
2022-08-28 04:00:00-04:00,74729,74226,76,28,6,8,4
2022-08-28 05:00:00-04:00,74666,73918,75,28,6,8,5
2022-08-28 06:00:00-04:00,75157,74089,75,28,6,8,6
2022-08-28 07:00:00-04:00,76843,76021,75,28,6,8,7
2022-08-28 08:00:00-04:00,82150,81414,76,28,6,8,8
2022-08-28 09:00:00-04:00,89013,88351,78,28,6,8,9
2022-08-28 10:00:00-04:00,96344,95584,84,28,6,8,10
2022-08-28 11:00:00-04:00,103993,102801,86,28,6,8,11
2022-08-28 12:00:00-04:00,111161,109456,87,28,6,8,12
