ERCOT 15-Minute Fuel Mix Generation (megawatt)
15-minute generation data by fuel for ERCOT
Source: EIA collected from ERCOT
UTC Timestamp (Interval Ending),Local Timestamp Central Time (Interval Beginning),Local Timestamp Central Time (Interval Ending),Local Date,Hour Number,Total Generation (MW),Biomass Generation (MW),Coal Generation (MW),Gas Generation (MW),Gas-CC Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Generation (MW),Solar Generation (MW),Wind Generation (MW)
2020-10-07 00:45:00,2020-10-06 19:30:00,2020-10-06 19:45:00,2020-10-06,20,51678.987368,32.718372,11031.351032,6273.21754,24971.300628,83.197996,4948.22118,11.7289,0.0,4327.25172
2020-10-07 01:00:00,2020-10-06 19:45:00,2020-10-06 20:00:00,2020-10-06,20,51154.979048,34.3227,10729.859188,5542.281388,24802.81646,83.20222,4949.370908,8.831588,0.0,5004.294596
2020-10-07 01:15:00,2020-10-06 20:00:00,2020-10-06 20:15:00,2020-10-06,21,50724.911508,34.414048,10680.711092,5091.25718,24263.948,83.19324,4950.02914,4.36552,0.0,5616.993288
2020-10-07 01:30:00,2020-10-06 20:15:00,2020-10-06 20:30:00,2020-10-06,21,50138.340564,34.489432,10740.273164,4620.711712,23627.116236,83.115724,4949.425584,2.552532,0.0,6080.65618
2020-10-07 01:45:00,2020-10-06 20:30:00,2020-10-06 20:45:00,2020-10-06,21,49566.752292,34.635928,10329.655072,4345.1133,23201.363624,83.165364,4950.053964,1.3548,0.0,6621.41024
2020-10-07 02:00:00,2020-10-06 20:45:00,2020-10-06 21:00:00,2020-10-06,21,48729.652548,34.642944,9706.830668,3839.07574,23004.13744,79.66928,4948.852068,-0.836232,0.0,7117.28064
2020-10-07 02:15:00,2020-10-06 21:00:00,2020-10-06 21:15:00,2020-10-06,22,47975.2461,34.726372,9079.429224,3614.334736,22775.22152,8.6047,4949.610976,-2.714432,0.0,7516.033004
2020-10-07 02:30:00,2020-10-06 21:15:00,2020-10-06 21:30:00,2020-10-06,22,47221.71952,34.766968,8441.563428,3398.58728,22403.129588,4.174548,4951.401356,-2.05444,0.0,7990.150792
2020-10-07 02:45:00,2020-10-06 21:30:00,2020-10-06 21:45:00,2020-10-06,22,46484.902308,34.825412,7821.777752,3250.877476,21963.925364,4.183064,4953.881948,0.280696,0.0,8455.150596
2020-10-07 03:00:00,2020-10-06 21:45:00,2020-10-06 22:00:00,2020-10-06,22,45623.393128,34.834816,7518.321548,3188.692516,21229.49132,4.180112,4955.276076,1.695516,0.0,8690.901224
2020-10-07 03:15:00,2020-10-06 22:00:00,2020-10-06 22:15:00,2020-10-06,23,44753.321872,34.857996,7460.490516,2802.204868,20552.582244,4.200444,4955.25666,1.796276,0.0,8941.932868
2020-10-07 03:30:00,2020-10-06 22:15:00,2020-10-06 22:30:00,2020-10-06,23,43813.7391,34.847936,7929.18332,2252.322328,19602.37852,4.189892,4953.705256,-4.0395,0.0,9041.151348
2020-10-07 03:45:00,2020-10-06 22:30:00,2020-10-06 22:45:00,2020-10-06,23,42881.94326,34.889608,7759.027492,1919.229848,19029.569632,4.197732,4954.671324,-0.416624,0.0,9180.774248
2020-10-07 04:00:00,2020-10-06 22:45:00,2020-10-06 23:00:00,2020-10-06,23,42046.006856,34.88216,7150.755596,1863.973744,18735.129168,4.203992,4954.052252,-1.748748,0.0,9304.758692
2020-10-07 04:15:00,2020-10-06 23:00:00,2020-10-06 23:15:00,2020-10-06,24,41055.987164,34.919784,6550.260352,1743.35524,18357.241484,4.208744,4955.012068,-1.451336,0.0,9412.440828
2020-10-07 04:30:00,2020-10-06 23:15:00,2020-10-06 23:30:00,2020-10-06,24,40137.03534,34.949112,5955.543036,1525.593628,18087.402408,4.20656,4954.7804,-5.35842,0.0,9579.918616
2020-10-07 04:45:00,2020-10-06 23:30:00,2020-10-06 23:45:00,2020-10-06,24,39362.624476,34.892844,5663.825656,1376.480764,17614.410044,4.183744,4954.93972,-4.79846,0.0,9718.690164
2020-10-07 05:00:00,2020-10-06 23:45:00,2020-10-07 00:00:00,2020-10-06,24,38520.811808,34.924056,5455.908704,1318.484352,16789.519192,4.185988,4958.987652,-0.803916,0.0,9959.60578
2020-10-07 05:15:00,2020-10-07 00:00:00,2020-10-07 00:15:00,2020-10-07,1,37798.547576,33.969212,5322.929456,1247.5196,15986.86844,4.816664,4962.078332,-3.517656,0.0,10243.883528
2020-10-07 05:30:00,2020-10-07 00:15:00,2020-10-07 00:30:00,2020-10-07,1,37202.78524,33.698504,5367.859516,1286.59984,15192.893436,5.070624,4962.101216,-5.718968,0.0,10360.281072
2020-10-07 05:45:00,2020-10-07 00:30:00,2020-10-07 00:45:00,2020-10-07,1,36602.589756,33.714048,5392.20698,1185.834584,14587.835176,5.078804,4962.983256,-2.084356,0.0,10437.021264
2020-10-07 06:00:00,2020-10-07 00:45:00,2020-10-07 01:00:00,2020-10-07,1,36065.136064,33.737644,5357.983804,1076.524052,14116.270516,6.330564,4963.175404,-0.356996,0.0,10511.471076
2020-10-07 06:15:00,2020-10-07 01:00:00,2020-10-07 01:15:00,2020-10-07,2,35612.815924,33.752108,5280.602332,1012.730876,13687.047744,30.339388,4963.014296,-1.81688,0.0,10607.14606
2020-10-07 06:30:00,2020-10-07 01:15:00,2020-10-07 01:30:00,2020-10-07,2,35254.31252,33.691904,5155.300084,998.8994,13424.339,30.514352,4960.841124,-3.016788,0.0,10653.743444
2020-10-07 06:45:00,2020-10-07 01:30:00,2020-10-07 01:45:00,2020-10-07,2,34827.607752,33.732996,5001.050428,996.911552,13216.89256,30.462956,4958.440596,-1.282048,0.0,10591.398712
2020-10-07 07:00:00,2020-10-07 01:45:00,2020-10-07 02:00:00,2020-10-07,2,34474.724292,33.716152,4936.91876,996.878164,12985.366864,30.260884,4956.287644,-1.715896,0.0,10537.01172
2020-10-07 07:15:00,2020-10-07 02:00:00,2020-10-07 02:15:00,2020-10-07,3,34056.91034,33.7498,4923.618948,996.378488,12672.126188,7.234932,4953.262956,-1.76542,0.0,10472.304448
2020-10-07 07:30:00,2020-10-07 02:15:00,2020-10-07 02:30:00,2020-10-07,3,33827.227324,33.73654,4894.799808,1001.35554,12623.624612,6.70494,4951.397276,-0.570328,0.0,10316.178936
2020-10-07 07:45:00,2020-10-07 02:30:00,2020-10-07 02:45:00,2020-10-07,3,33566.866776,33.733728,4843.401588,1015.43702,12723.136592,6.681596,4951.042612,-2.33104,0.0,9995.76468
2020-10-07 08:00:00,2020-10-07 02:45:00,2020-10-07 03:00:00,2020-10-07,3,33304.46432,33.753316,4824.364208,1004.917116,12682.249924,6.664672,4949.884596,0.489812,0.0,9802.140676
2020-10-07 08:15:00,2020-10-07 03:00:00,2020-10-07 03:15:00,2020-10-07,4,33086.583228,33.751492,4814.783076,1000.216384,12614.51394,7.423376,4948.461176,-0.390544,0.0,9667.824328
2020-10-07 08:30:00,2020-10-07 03:15:00,2020-10-07 03:30:00,2020-10-07,4,32938.837224,33.740456,4812.40826,994.523704,12660.771236,7.56216,4949.170596,-2.423896,0.0,9483.084708
2020-10-07 08:45:00,2020-10-07 03:30:00,2020-10-07 03:45:00,2020-10-07,4,32896.41368,33.778216,4827.583092,1014.47078,12788.89494,7.562236,4949.25084,-0.853184,0.0,9275.72676
2020-10-07 09:00:00,2020-10-07 03:45:00,2020-10-07 04:00:00,2020-10-07,4,32786.85544,33.734448,4806.93712,1032.870056,12943.935748,7.547108,4947.039396,-1.805276,0.0,9016.59684
2020-10-07 09:15:00,2020-10-07 04:00:00,2020-10-07 04:15:00,2020-10-07,5,32922.100524,33.790004,4842.261532,1054.056764,13164.212204,7.639728,4948.117872,0.45358,0.0,8871.56884
2020-10-07 09:30:00,2020-10-07 04:15:00,2020-10-07 04:30:00,2020-10-07,5,32890.968068,33.771232,4884.94888,1060.297116,13272.85186,7.649708,4948.118416,-3.166832,0.0,8686.497688
2020-10-07 09:45:00,2020-10-07 04:30:00,2020-10-07 04:45:00,2020-10-07,5,33027.572404,33.808172,4924.28088,1071.857984,13350.32548,7.66406,4949.203308,-0.597524,0.0,8691.030044
2020-10-07 10:00:00,2020-10-07 04:45:00,2020-10-07 05:00:00,2020-10-07,5,33134.361208,33.71786,4904.963932,1081.639748,13656.538216,7.631412,4947.108148,-3.69464,0.0,8506.456532
2020-10-07 10:15:00,2020-10-07 05:00:00,2020-10-07 05:15:00,2020-10-07,6,33531.10572,33.801448,4974.622056,1084.481136,14055.897548,7.641868,4948.516984,-0.558076,0.0,8426.702756
2020-10-07 10:30:00,2020-10-07 05:15:00,2020-10-07 05:30:00,2020-10-07,6,33826.583164,33.792268,4968.884868,1089.85908,14455.205868,7.6274,4948.735448,4.976916,0.0,8317.501316
2020-10-07 10:45:00,2020-10-07 05:30:00,2020-10-07 05:45:00,2020-10-07,6,34305.820968,33.79402,5047.945016,1096.83776,14979.012728,7.63894,4947.840288,1.961736,0.0,8190.79048
2020-10-07 11:00:00,2020-10-07 05:45:00,2020-10-07 06:00:00,2020-10-07,6,34865.610484,33.779308,5046.661512,1086.62416,15676.91642,7.608852,4947.807176,-0.242776,0.0,8066.455832
